Product Name,Selling Price,Original Price,Discount,Rating,Rating Count
Acer Chromebook Plus Google AI Intel Core i3 13th Gen 1315U - (8 GB/256 GB SSD/Chrome OS) CB515-2H-34Y...,"₹34,990","₹52,999",33% off,4,468 Ratings & 45 Reviews
HP Laptop Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd0186TU Thin and Light ...,"₹43,500","₹50,939",14% off,4.2,590 Ratings & 36 Reviews
HP Pavilion Plus Creator OLED Eyesafe H Series Intel Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windo...,"₹69,990","₹99,990",30% off,3.5,8 Ratings & 3 Reviews
ASUS VivoBook Ultra 14 AMD Ryzen 5 Hexa Core AMD R5-4500U - (8 GB/512 GB SSD/Windows 10 Home) M413IA-E...,"₹43,699","₹50,990",14% off,4.4,546 Ratings & 86 Reviews
Acer ALG Gaming Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"₹86,637","₹98,990",12% off,4.4,21 Ratings & 0 Reviews
Lenovo Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebo...,"₹19,690","₹26,990",27% off,3.1,8 Ratings & 1 Reviews
Acer Aspire Lite Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) AL15-52 Thin and Lig...,"₹49,990","₹60,967",18% off,3.8,277 Ratings & 14 Reviews
Lenovo IdeaPad Slim 5 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) 14IRL8 Thin a...,"₹69,490","₹88,990",21% off,4.1,168 Ratings & 20 Reviews
MSI Modern 15 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 10 Home) Modern 15 A5M-065IN Thin...,"₹48,490","₹69,990",30% off,4.4,"1,647 Ratings & 236 Reviews"
HP 15s Backlit Keyboard AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0026AU Th...,"₹42,990","₹46,348",7% off,4.2,"1,022 Ratings & 80 Reviews"
MSI Vector GP68HX Intel Core i9 13th Gen 13980HX - (32 GB/1 TB SSD/Windows 11 Home/12 GB Graphics/NVID...,"₹2,94,990","₹3,35,990",12% off,N/A,N/A
MSI Creator Z16 Intel Core i9 11th Gen 11900H - (16 GB/1 TB SSD/Windows 10 Home/6 GB Graphics/NVIDIA G...,"₹1,72,990","₹2,57,990",32% off,4.1,21 Ratings & 4 Reviews
Apple MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12400092,"₹1,10,900",N/A,N/A,4.7,"17,633 Ratings & 1,360 Reviews"
HP Victus gaming AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Rade...,"₹49,990","₹63,628",21% off,4.2,"1,853 Ratings & 145 Reviews"
ASUS Vivobook Go 15 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) E510MA-EJ001W Th...,"₹33,888","₹39,999",15% off,4,"1,321 Ratings & 130 Reviews"
ASUS Chromebook CX15 Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) CX1505CKA-S7...,"₹23,990",N/A,N/A,4,74 Ratings & 5 Reviews
MSI Modern 14 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) Modern 14 C13M-1424IN ...,"₹44,990","₹58,990",23% off,4.3,214 Ratings & 22 Reviews
HP Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 30...,"₹76,990","₹88,268",12% off,N/A,N/A
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i5 13th Gen 1335U...","₹58,400","₹73,990",21% off,4.3,"1,126 Ratings & 73 Reviews"
HP 14s Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14s- DR2015TU Thin and Light Laptop,"₹49,990",N/A,N/A,4.3,461 Ratings & 53 Reviews
Lenovo ThinkBook 15 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) TB15 G4 IAP Thin...,"₹74,999","₹1,32,300",43% off,5,3 Ratings & 0 Reviews
HP 15 (2025) AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 15 Thin and Light Laptop,"₹45,990","₹48,999",6% off,4.1,372 Ratings & 22 Reviews
DELL G7 Intel Core i9 10th Gen 10885H - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce R...,"₹1,75,999","₹2,27,250",22% off,4,45 Ratings & 7 Reviews
ASUS Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1605VA-MB1275WS Laptop,"₹65,735","₹89,999",26% off,N/A,N/A
Acer One 14 AMD Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Light Lapt...,"₹34,705","₹55,990",38% off,3.9,717 Ratings & 71 Reviews
DELL Inspiron Intel Core i5 13th Gen 1334U - (8 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Lap...,"₹51,990","₹64,382",19% off,4.2,12 Ratings & 0 Reviews
MICROSOFT Surface Laptop 5 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) RBG-00048...,"₹1,69,999","₹1,78,999",5% off,N/A,N/A
Acer Aspire 15 (i5 14th Gen) Intel Core 5 14th Gen - (16 GB/512 GB SSD/Windows 11 Home) NX.KS7SI.001 L...,"₹57,990","₹74,990",22% off,N/A,N/A
Lenovo Legion Pro 5 WQXGA OLED Intel Core Ultra 7 255 HX - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphi...,"₹1,99,990","₹2,65,890",24% off,N/A,N/A
DELL Vostro Intel Core i5 12th Gen 1240P - (16 GB/512 GB SSD/Windows 11 Home) Vostro 5620 Thin and Lig...,"₹75,990","₹95,000",20% off,3.6,45 Ratings & 5 Reviews
DELL Inspiron 3535 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) Inspiron 3535 Thin ...,"₹49,448","₹55,000",10% off,3.2,5 Ratings & 0 Reviews
MSI Prestige 13 Evo AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home) Prestige 13 AI Ev...,"₹1,14,990","₹1,28,990",10% off,4.8,5 Ratings & 0 Reviews
HP 250 G10 Backlit (2025) Professional Intel Core i5 13th Gen 1334U vPro Technology - (16 GB/512 GB SS...,"₹57,490","₹98,990",41% off,N/A,N/A
Acer Aspire 3 Backlit AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15 - 4...,"₹56,438","₹59,990",5% off,4.1,"1,852 Ratings & 144 Reviews"
DELL Inspiron 5430 Intel Core i5 13th Gen - (8 GB/512 GB SSD/Windows 11 Home) IN5430YXVW9M01ORS1 Lapto...,"₹59,990","₹89,990",33% off,4.1,28 Ratings & 1 Reviews
ZEBRONICS Pro Series Y Intel Core i5 11th Gen 1155G7 - (16 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 2S T...,"₹51,999",N/A,N/A,3.9,"1,257 Ratings & 123 Reviews"
HP 15 (2025) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15 Thin and Light Laptop,"₹40,980","₹49,990",18% off,4,29 Ratings & 2 Reviews
HP Intel Intel Core i5 10th Gen 1035G4 - (8 GB/512 GB SSD/Windows 10 Pro) 13-aw0211TU 2 in 1 Laptop,"₹1,26,000","₹1,52,042",17% off,5,3 Ratings & 1 Reviews
ASUS TUF Gaming F15 - AI Powered Gaming Intel Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Ho...,"₹59,017","₹88,999",33% off,4.3,"7,893 Ratings & 608 Reviews"
Lenovo Ideapad 720S Intel Core i5 8th Gen 8250U - (8 GB/512 GB SSD/Windows 10 Home) 720S-13IKB Thin an...,"₹74,099","₹83,458",11% off,3.3,3 Ratings & 1 Reviews
HP ENVY AI PC Intel Core Ultra 5 125U - (16 GB/512 GB SSD/Windows 11 Home) 14-fc0105TU Thin and Light ...,"₹96,900","₹1,08,980",11% off,3.1,9 Ratings & 1 Reviews
HP 255 G10 Backlit + FingerPrint (2025) AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB SSD/Windows 11 Pro...,"₹49,990","₹70,990",29% off,4.1,10 Ratings & 0 Reviews
Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/64 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB3...,"₹38,500","₹40,999",6% off,3.8,659 Ratings & 50 Reviews
Lenovo IdeaPad 1 Intel Celeron Dual Core N4020 - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Li...,"₹27,290","₹38,990",30% off,3.7,729 Ratings & 49 Reviews
Lenovo IdeaPad 3 Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) IdeaPad 3 15IAU7 Thi...,"₹45,990","₹64,290",28% off,4.2,"1,317 Ratings & 92 Reviews"
MICROSOFT Surface Pro 9 Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) QIX-00031 Th...,"₹1,88,999","₹1,98,999",5% off,N/A,N/A
HP 250R G10 (2025) (i3 14th Gen) Intel Core 3 14th Gen 100U - (24 GB/512 GB SSD/Windows 11 Home) 250R ...,"₹48,990","₹72,990",32% off,4.8,5 Ratings & 0 Reviews
Acer Swift 3 Intel Core i5 8th Gen 8250U - (8 GB + 16 GB Optane/1 TB HDD/Windows 10 Home/2 GB Graphics...,"₹72,964","₹73,199",N/A,3.9,25 Ratings & 6 Reviews
MSI Commercial 14 H Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home) Commercial 14 H A...,"₹97,990","₹1,09,990",10% off,4.3,19 Ratings & 5 Reviews
MSI Stealth 15 Intel Core i7 13th Gen 13620H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹1,42,899","₹1,62,990",12% off,4,4 Ratings & 1 Reviews
HP Laptop 15s Intel Celeron Dual Core Intel Celeron N4500 - (8 GB/512 GB SSD/Windows 11 Home) fq3071TU...,"₹45,990","₹48,967",6% off,3.7,157 Ratings & 15 Reviews
Apple MacBook Air M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXR3HN/A,"₹1,18,990","₹1,34,900",11% off,4.7,483 Ratings & 26 Reviews
Apple 2020 Macbook Air M1 - (16 GB/256 GB SSD/Mac OS Big Sur) MGN63HN/A,"₹1,09,900",N/A,N/A,4.7,924 Ratings & 93 Reviews
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹70,616","₹83,999",15% off,4.2,"3,922 Ratings & 307 Reviews"
Apple MacBook Air M3 - (8 GB/512 GB SSD/macOS Sonoma) MRYQ3HN/A,"₹1,37,990","₹1,44,900",4% off,4.7,483 Ratings & 26 Reviews
Apple MacBook Air M3 - (16 GB/512 GB SSD/macOS Sonoma) MXCV3HN/A,"₹1,34,900",N/A,N/A,4.7,483 Ratings & 26 Reviews
Apple MacBook Pro M3 - (8 GB/1 TB SSD/macOS Sonoma) MR7K3HN/A,"₹1,60,990","₹1,89,900",15% off,4.3,77 Ratings & 8 Reviews
MSI Modern 15 H Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) Modern 15 H C13M Busi...,"₹72,990","₹81,990",10% off,2,4 Ratings & 2 Reviews
HP Omen Intel Core i5 7th Gen 7300HQ - (8 GB/1 TB HDD/128 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA ...,"₹77,999","₹1,02,551",23% off,N/A,N/A
Acer ‎Acer One 14 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) Z2-493 Thin and Ligh...,"₹37,999","₹44,999",15% off,3.1,13 Ratings & 1 Reviews
ASUS Expertbook P1 High-performance processor Intel Core i7 13th Gen 13620H - (32 GB/512 GB SSD/Window...,"₹79,990","₹1,29,990",38% off,4.3,175 Ratings & 22 Reviews
DELL 15 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 3535 Thin and Light Laptop,"₹40,990","₹48,982",16% off,4.4,57 Ratings & 3 Reviews
ASUS Vivobook Go 14 AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK521WS | ...,"₹41,590","₹62,990",33% off,4.5,54 Ratings & 2 Reviews
HP Laptop AMD Ryzen 3 Quad Core 5300U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq2212AU Thin and Light...,"₹45,990","₹49,999",8% off,4.2,"3,491 Ratings & 251 Reviews"
ASUS Intel® Core™ Ultra 7 Processor 255H Intel Core Ultra 7 2nd Gen - (32 GB/1 TB SSD/Windows 11 Home/...,"₹2,19,990","₹3,99,990",45% off,N/A,N/A
Lenovo V 14 (2025) Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Pro) V 14 Thin and Ligh...,"₹55,990","₹95,990",41% off,N/A,N/A
MSI Stealth 14 Studio AI PC Intel Core Ultra 7 155H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NV...,"₹1,89,990","₹2,12,990",10% off,N/A,N/A
Lenovo IdeaPad Slim 5 Intel Core i7 13th Gen 13700H - (16 GB/1 TB SSD/Windows 11 Home) 16IRL8 Laptop,"₹81,990","₹98,990",17% off,4.2,340 Ratings & 23 Reviews
HP 15s Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5007TU Thin and Light La...,"₹41,370","₹56,260",26% off,4.2,"7,372 Ratings & 576 Reviews"
Lenovo V 14 (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) V 14 Thin and Lig...,"₹47,979","₹85,000",43% off,4.3,72 Ratings & 2 Reviews
"Apple MacBook Pro (M5 Pro, 2026) M5 Pro - (24 GB/2 TB SSD/Tahoe) MGDT4HN/A","₹3,09,900",N/A,N/A,N/A,N/A
Lenovo ThinkPad E14 AMD Ryzen 5 Hexa Core 7530U - (8 GB/512 GB SSD/Windows 11 Home) TP E14 Gen 5 Thin ...,"₹75,375","₹91,966",18% off,4.1,51 Ratings & 5 Reviews
DELL Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) New Inspiron 15 Laptop Thin and ...,"₹56,990","₹72,100",20% off,4.1,695 Ratings & 46 Reviews
HP Victus AMD Ryzen 5 Hexa Core 8645HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForc...,"₹74,901","₹83,632",10% off,2,3 Ratings & 0 Reviews
HP Victus (i5 14th Gen) Intel Core 5 13th Gen - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA...,"₹86,025","₹90,000",4% off,N/A,N/A
Apple MacBook Air M3 - (8 GB/512 GB SSD/macOS Sonoma) MRXW3HN/A,"₹1,18,990","₹1,34,900",11% off,4.7,483 Ratings & 26 Reviews
Lenovo Ideapad Slim 3i Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) Ideapad Slim ...,"₹54,990","₹84,998",35% off,3.6,5 Ratings & 0 Reviews
Infinix Intel Core i7 11th Gen 1195G7 - (16 GB/1 TB SSD/Windows 11 Home) INBook X2 Plus Core i7 Thin a...,"₹64,490","₹89,990",28% off,4.1,26 Ratings & 1 Reviews
Lenovo Ideapad 330s Intel Core i5 8th Gen 8250U - (4 GB/1 TB HDD/Windows 10 Home/4 GB Graphics) 330S-1...,"₹46,999","₹62,594",24% off,4,21 Ratings & 5 Reviews
MICROSOFT Surface Pro 9 Intel Core i7 12th Gen 1255U - (16 GB/256 GB SSD/Windows 11 Home) QIL-00031 Th...,"₹1,58,999","₹1,67,999",5% off,N/A,N/A
MSI Thin A15 B7UC AMD Ryzen 5 Hexa Core 7535HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,"₹75,990","₹82,990",8% off,4.4,316 Ratings & 26 Reviews
ASUS VivoBook 15 AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ742WS Thi...,"₹72,999","₹82,990",12% off,4.2,"1,765 Ratings & 131 Reviews"
Lenovo AMD Ryzen 7 Octa Core 6th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,"₹65,900","₹1,05,000",37% off,N/A,N/A
"ASUS Vivobook 16 (2025) with Office 2024 + M365 Basic, AI PC Intel Core Ultra 5 - (16 GB/512 GB SSD/Wi...","₹67,217","₹92,990",27% off,4.2,58 Ratings & 2 Reviews
DELL XPS Intel Core Ultra 7 155H - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 40...,"₹3,13,990","₹3,85,830",18% off,N/A,N/A
GIGABYTE G Series Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVID...,"₹1,60,160",N/A,N/A,3.7,19 Ratings & 3 Reviews
Infinix ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H - (16 GB/512 GB SSD/Windows 11 Home) ZL513 Thi...,"₹74,990","₹99,990",25% off,4.2,355 Ratings & 55 Reviews
Infinix ZEROBOOK 13 Intel Intel Core i7 13th Gen 13700H - (32 GB/1 TB SSD/Windows 11 Home) ZL513 Thin ...,"₹79,990","₹1,19,990",33% off,4.2,355 Ratings & 55 Reviews
ASUS ROG Strix G15 Advantage Edition with 90Whr Battery AMD Ryzen 9 Octa Core 5980HX - (16 GB/1 TB SSD...,"₹1,25,602","₹1,97,999",36% off,4.6,82 Ratings & 7 Reviews
MSI Creator Z17 HX Studio Intel Core i7 14th Gen 14700HX - (32 GB/2 TB SSD/Windows 11 Pro/8 GB Graphic...,"₹2,99,990","₹3,29,990",9% off,N/A,N/A
"ASUS Vivobook S15, A-Part Metal Body, Backlit Keyboard, Intel Core i9 13th Gen 13900H - (16 GB/512 GB ...","₹83,990","₹1,10,990",24% off,4.4,167 Ratings & 15 Reviews
MSI Modern 15 Intel Core i7 12th Gen 1255U - (16 GB/1 TB SSD/Windows 11 Home) Modern 15 B12MO-1050IN B...,"₹64,990","₹71,990",9% off,4.2,6 Ratings & 1 Reviews
HP 240 G10 Backlit + FingerPrint (2025) Professional Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/...,"₹58,990","₹94,990",37% off,3.2,5 Ratings & 1 Reviews
HP Victus 15 Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA Ge...,"₹69,990","₹92,110",24% off,4.4,"1,403 Ratings & 90 Reviews"
HP 255 G10 AMD Athlon Dual Core 7120U - (8 GB/256 GB SSD/Windows 11 Home) 255 G10 Thin and Light Lapto...,"₹38,000","₹41,990",9% off,4.1,407 Ratings & 26 Reviews
MSI Modern 15 H Intel Core i5 13th Gen 13420H - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 H C13M Bu...,"₹62,990","₹71,990",12% off,2.7,7 Ratings & 0 Reviews
HP Victus AI 39 TOPS AMD Ryzen 7 Octa Core 8845HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVID...,"₹1,13,320",N/A,N/A,4.4,97 Ratings & 3 Reviews
HP 14R (2025) Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Pro) 14R G9 Thin and Light L...,"₹42,791","₹74,000",42% off,3.6,77 Ratings & 7 Reviews
Apple MacBook Air M3 - (8 GB/256 GB SSD/macOS Sonoma) MRXQ3HN/A,"₹99,990","₹1,14,900",12% off,4.7,483 Ratings & 26 Reviews
Lenovo V 15 (2025) Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Pro) V 15 Thin and Light...,"₹39,990","₹61,990",35% off,N/A,N/A
MSI Modern 15 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) Modern 15 B7M-427IN Bus...,"₹47,999","₹68,990",30% off,4.4,62 Ratings & 7 Reviews
ASUS Expertbook P1 High-performance processor Intel Core i7 13th Gen 13620H - (16 GB/512 GB SSD/Window...,"₹73,130","₹96,999",24% off,4.3,919 Ratings & 74 Reviews
Apple MacBook Air M4 - (16 GB/512 GB SSD/macOS Sequoia) MW103HN/A,"₹1,13,990","₹1,19,900",4% off,4.7,"2,624 Ratings & 175 Reviews"
Lenovo LOQ AMD Ryzen 5 Quad Core - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX ...,"₹90,490",N/A,N/A,N/A,N/A
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB ...,"₹52,069","₹52,990",1% off,4.3,38 Ratings & 1 Reviews
MSI Modern 14 Intel Core i5 10th Gen 10210U - (8 GB/512 GB SSD/Windows 10 Home) Modern 14 B10MW-220IN ...,"₹56,490","₹61,990",8% off,4.3,717 Ratings & 147 Reviews
HP MS Office 2024 Intel Core i3 13th Gen 1315U - (8 GB/512 GB SSD/Windows 11 Home) fd0465TU Thin and L...,"₹44,990","₹50,833",11% off,4,83 Ratings & 4 Reviews
